Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Adjective Density,Spellcheck Percentage,Syllable Ratio,Latinate vs Germanic,ADF Score,FK Grade Level,Reading Time,WF Score,FK Reading Ease,FOG Scale,SMOG Index,ARI,CL Index,LW Formula,DC Score,Readability Consensus,Spache Formula,Cluster,Topic,Sentence
3352,35A1YQPVFDFMCOI3BEMR00P4F9VI5K,5,5.6,4.2,35,200,58.57142857,5.142857143,54.28571429,2.702702703,8.823529412,1.323529412,23.80952381,2.702702703,13,2.44,7.0488,62.35,13.6,0,18.6,9.76,18.5,12.75,13,7.150647059,3,3,"""I've just found the sketch of his children's bedroom drawn on orders from the Stasi by his cleaning lady, who they code-named 'Frieda,' "" says Metzler, who reads thrillers in her spare time to relax."
3353,3ODOP6T3ARJ05K0186IP8SC9QH324O,3.2,3,3.2,15,70,43.33333333,4.666666667,60,6.25,0,1.133333333,0,6.25,3.2,0.82,6.1104,98.55,6,0,3.6,3.01,6.5,5.43,4,2.954,1,3,I've let it sit there for a little while but nothing seems to come up.
3354,3XAOZ9UYRYQ05453NZPO6C39U37Q1D,4,4.2,4.2,8,48,56.25,3.625,87.5,0,0,1.5,16.66666667,0,5.2,0.6,5.465,71.82,3.2,0,6.7,8.66,3,11.93,7,4.117,0,0,I've never had luck with Nautilus CD/DVD creator
3355,3ECKRY5B1PVKJ22SI2T7P4WZG82ZI7,3.2,3,3.4,6,38,25,3.666666667,66.66666667,0,0,1.5,16.66666667,0,4.5,0.48,5.5655,73.85,2.4,0,7.5,9.15,3,6.57,7,3.118333333,0,3,I've really been struggling with this.
3356,3FULMHZ7OTWQCO4UIO19N1Q7WMJM4Y,4,3.4,3.2,15,93,60,10.8,66.66666667,6.25,13.33333333,1.4,22.22222222,6.25,6.8,1.16,5.7006,73.17,8.67,0,10.9,10.72,7.5,10.7,11,5.247333333,0,0,"(I've run Redhat, Mandrake and LinSpire and this is hands down the best client distribution!)"
3357,3X52SWXE0W4PC4BNF5DEFX4MM1FCWT,4.4,4.8,4.6,15,96,63.33333333,4.133333333,73.33333333,18.75,0,1.533333333,8.333333333,18.75,8,1.2,6.1143,64.71,8.67,0,11.8,12.69,7.5,12.8,8,6.967333333,0,0,"I've sifted through user submissions, app updates and new arrivals to find our newest inductees:"
3358,322ZSN9Z5FJUPJUERL2L9FLZQUG4TI,3.4,3.4,2.6,11,69,18.18181818,3.090909091,63.63636364,0,18.18181818,1.545454545,50,0,6.4,0.87,6.1444,68.77,11.67,0,9.3,11.06,6.5,9.92,7,5.517272727,1,2,I've thusfar just been Unmounting the device and then unplugging it..
3359,3LXX8KJXPV8F9XVICZCDWDQSDECO9B,4,4.8,3.4,21,114,59.52380952,5.142857143,66.66666667,0,4.761904762,1.285714286,5.882352941,0,3.8,1.38,5.3192,86.2,6.1,0,4.9,5.02,5.25,8.67,6,3.548071429,3,7,"""I've told my management that I'll take a team and do the repairs,"" said S. Ramesh, the project manager for Essar."
3360,3EQPA8A373VGEDMY0KE715BZTNRZJJ,4,4.4,4,14,67,60.71428571,4.428571429,50,18.75,7.142857143,1.214285714,11.11111111,18.75,4,0.79,5.7142,91.11,5.6,0,3.8,3.24,7,7.71,4,3.427285714,0,3,I've tried 4 or 5 different howto's and all lead to the same thing.
3361,3NKW03WTLL6T65L6KNE9Z2T3QGFWQH,3.6,4.6,3.2,43,228,48.8372093,4.720930233,58.13953488,6.976744186,4.87804878,1.43902439,14.81481481,6.976744186,16.9,2.73,7.1097,46.78,19.33,0,20.5,8.66,24.5,11.45,17,8.29804878,1,3,"I've tried alternatives to get DISPLAY :0 connected via VNC:vino - works, but only if a user is logged into the system already, which is not what I want x11vnc - This package looked promising, but I found it to be very unstable."
3362,3IJ95K7NDWBC6MIEPQIA95CARH3NGN,3,4.8,3.6,12,83,33.33333333,2.416666667,75,7.142857143,16.66666667,1.583333333,0,7.142857143,8,1.06,5.6213,59.3,11.47,0,12.8,13.27,7,9.5,10,4.681,0,6,I've tried installing all dependencies and XMMS but I can't ./configure anything...
3363,3G57RS03HG4I1341MB1ZDKINQDY25T,2.6,4.4,3.6,20,109,60,4.6,65,4.545454545,5,1.2,6.25,4.545454545,6.4,1.32,5.9709,85.02,8,0,9.8,6.21,9,7,7,4.519,0,7,"I've tried Madison Square Gardens, but there doesn't seem to be any gigs on on the date of his birthday......"
3364,37M4O367VIH8878UWTKJSTWLWIEM53,3.4,4.4,3.2,10,56,45,5.5,60,8.333333333,10,1.1,0,8.333333333,1.3,0.69,5.4851,103.63,4,0,5.7,6.18,4,10.45,4,3.109,1,2,"I've tried SQUINKY's technique, and it works on my GC83."
3365,38O9DZ0A61MEK74FRUB45QWNM89269,3.6,3.4,3.6,10,54,35,4.5,60,0,10,1.3,33.33333333,0,3.7,0.66,5.8576,86.71,8,0,4.8,6.76,5,8.87,5,3.969,1,4,I've tried this method but it just crashes my computer
3366,3Z33IC0JCZLAZH4FDBYRR5K097A9VZ,3.8,4.8,4,15,96,46.66666667,4.533333333,66.66666667,5,26.66666667,1.333333333,16.66666667,5,5.6,1.2,5.6251,81.63,6,0,11.8,10.37,7.5,10.7,6,4.674,0,6,"I've tried to patch but the patch looks for a file ""drivers/acpi/ibm_acpi.c"" that doesn't exist."
3367,3SV8KD29L3RBPXSGI5EJ2KBC8CRZKI,3.4,2,5,15,77,36.66666667,3.466666667,66.66666667,5.882352941,0,1.4,5.882352941,5.882352941,6.8,0.93,5.5312,73.17,8.67,0,5.9,4.92,7.5,8.59,9,5.247333333,1,8,"I've used it primarily on my own network, so I can't comment much on roaming."
3368,3RQVKZ7ZRJIXO7IKA4GWB4WJHJT278,5.4,5,4.4,18,122,50,6.777777778,55.55555556,17.39130435,5.555555556,1.666666667,4.761904762,17.39130435,11.5,1.54,7.1015,44.75,9.42,0,15,12.7,9,10.67,11,5.765888889,1,8,"I've used this one on Windoze: http://sourceforge.net/projects/powerjournal/, but I was unable to get it to work on Linux."
3369,3SX4X51T8Z8TEG5N45QDS81CJWUOAQ,4.8,4.6,4.2,15,74,73.33333333,4.133333333,46.66666667,6.666666667,0,1.4,13.33333333,6.666666667,6.8,0.88,5.2076,73.17,8.67,0,4.9,4.17,7.5,8.59,9,4.674,0,4,"""I want all my patients to walk a minimum of 30 minutes every single day."""
3370,30IRMPJWDYI2N66P8OK6GH9DZV9KRB,4.8,4.8,5.4,45,249,64.44444444,4.688888889,57.77777778,2.083333333,0,1.355555556,7.894736842,2.083333333,9.7,3.01,6.9329,65.56,10.78,0,11.3,8.65,12.25,10.37,11,5.7315,3,3,"I wanted to be like Leo and Cameron and the ex-Mrs. Larry David and all those stars who live in houses covered with solar panels and bathe in self-sustaining irrigation systems, and who think cooking oil is something you put in your car's fuel tank."
3371,31KSVEGZ33RTI606X2394S38M2HWRI,2.8,2.6,4.6,17,88,67.64705882,7.352941176,52.94117647,5.882352941,5.882352941,1.235294118,5.882352941,5.882352941,5.2,1.06,5.1899,88.06,6.8,0,7,6.67,7.5,9.12,7,5.259529412,3,6,I wanted to know what your opinion is of the best icecream place in the Adirondack area?
3372,31N9JPQXIOHQ6IDP9W0SU5OB6HGNHM,3.6,3.8,5.2,21,117,40.47619048,6.19047619,47.61904762,0,9.523809524,1.428571429,0,0,9.1,1.42,6.4272,67.08,12.21,0,10.8,8.41,12.5,8.44,9,5.438095238,1,3,"I wanted to try Rhythmbox, but it wanted to search through my music directories (which takes forever so I killed it)."
3373,39O0SQZVJM6ESRZ5PUVXCC4RTB97RS,5,4.8,3.8,22,108,47.72727273,6.227272727,54.54545455,9.090909091,0,1.318181818,7.142857143,9.090909091,8.3,1.28,5.0479,74.53,10.62,0,8.2,5.4,12,7.6,8,5.504636364,2,3,I wanted to write you a quick note and let you know that I have never been ACTIVE in any political campaign.
3374,35NNO802AUVQ2DO9FEIDUHPQ6UVNIF,2.8,2.6,3.2,21,117,71.42857143,5.904761905,57.14285714,0,14.28571429,1.380952381,19.04761905,0,9.1,1.42,5.9348,67.08,10.3,0,10.8,8.12,11.5,6.93,9,5.028571429,3,3,i want to change the color of the background of thunar file manager..or even possibly use an image as a background...
3375,33NKDW9FFWH414GDPA90HGITV3LCXM,2.8,3.6,4.4,21,86,40.47619048,8.142857143,38.0952381,4.761904762,19.04761905,1,11.76470588,4.761904762,4.4,0.97,5.5066,100.92,8.4,0,3.9,0.93,10.5,7.69,4,3.8,0,4,i want to run beryl and this is what stops me all the time i have a ati x1550 any help
3376,3L55D8AUF9WT196NU6V20UP2X9FCYS,5.2,5.2,5.8,22,136,65.90909091,5.181818182,68.18181818,4.545454545,0,1.590909091,15.78947368,4.545454545,11.9,1.69,6.0016,49.15,12.44,0,14.2,11.43,15,8.32,12,5.504636364,0,9,"""I want to see both sides begin [negotiations] as soon as possible,"" Clinton said Saturday at an evening news conference with Netanyahu."
3377,3O71U79SRAO9E9658PXRL46DA2NSMC,5.2,4.6,4,13,61,53.84615385,2.846153846,53.84615385,0,0,1.307692308,0,0,4.8,0.72,5.4209,83.66,8.28,0,2.8,3.23,6.5,10.35,3,3.995076923,1,3,I want to use the SE GC89 to manipulate SMS that it receives.
3378,30EMX9PEVJIEOL62NDKB6RE9LXSKSZ,4.8,4.6,4,11,64,59.09090909,10.54545455,54.54545455,9.090909091,18.18181818,1.454545455,0,9.090909091,6.4,0.79,5.7264,68.77,8.04,0,7.2,9.49,5.5,8.49,8,4.735454545,0,4,I was able to get my Trendnet wireless running with ndiswrapper.
3379,3XT3KXP24YXIVSIHGXWWS634B46I60,5.2,5.8,3,25,143,62,6.36,60,12,8,1.4,4,12,10.7,1.75,6.4133,63.02,14.8,0,13.5,10.16,15.5,9.3,11,6.084,4,4,"I was able to jump right in and working with Dougs sister Sandie, we were able to accomplish an enormous amount of processing of contributions."
3380,3Z56AA6EK3Z4RB881CUOKZALSDPM6J,2.8,4.2,4.6,29,144,44.82758621,7.517241379,58.62068966,3.333333333,0,1.137931034,12.5,3.333333333,8.7,1.7,6.216,84.34,11.6,0,11.9,5.53,14.5,7.25,12,5.521103448,2,3,"I was getting errors on an iBook clamshell, but you don't need it, you can still run any program, you just have to know the name of the program."
3381,3JUDR1D0D5Q7UPNZ63P2BVDEM9LQ2U,3.8,3.6,2.6,20,87,47.5,8.1,50,0,5,1.1,5,0,5.2,1,5.5983,93.48,8,0,4.6,2.15,9,1.78,5,3.659,3,2,I was going by that guide but I am stuck on the step where I see if the hardware works.
3382,33Q5P9PUSOLT6ZGSQSXLE1Y433JCZJ,4,2.4,6,12,59,50,9.5,58.33333333,7.692307692,0,1.333333333,0,7.692307692,4.4,0.71,5.5452,84.68,4.8,0,3.4,4.05,5,6.86,5,2.531,0,4,I was having trouble with getting my old HP-T45 to hook up.
3383,3S4TINXCCZMYXQAFAJQ9NJLI1EFOBL,3.8,3.4,4.6,33,176,53.03030303,4.575757576,51.51515152,6.060606061,0,1.151515152,11.53846154,6.060606061,5,2.12,6.5577,88.57,6.6,0,7.4,5.97,7.25,9.24,7,4.207924242,1,9,"""I was just looking at the dailies, saying, 'Jesus, this is amazing!' I talked about this scene with these guys for a long time, but I never thought it would come to fruition."""
3384,3YCT0L9OML8FWRR5KQCRYJVDFSXSNC,3.6,4.4,4.2,11,58,27.27272727,5.454545455,63.63636364,0,0,1.181818182,10,0,2.9,0.71,5.3694,94.15,4.4,0,4.6,6.3,4.5,7.05,5,3.953636364,2,6,I was just thinking this might help you isolate the fault.
3385,3QXFBUZ4ZJFP1C2NMRUWN044ZDVUGL,3.6,4.6,4,21,109,78.57142857,6.380952381,57.14285714,14.28571429,0,1.333333333,26.66666667,14.28571429,7.9,1.31,6.0478,75.54,8.4,0,9,7.02,10.5,9.94,8,6.257142857,3,0,I was looking for a journal program in Linux and the entry of this forum question was the first hit googling.
3386,391FPZIE4BL318XY6XCE80G5ED8UHK,3,3.2,3.8,17,87,61.76470588,3.882352941,64.70588235,5.882352941,5.882352941,1.352941176,7.692307692,5.882352941,7.6,1.04,5.3077,71.14,6.8,0,6.8,5.97,7.5,12.84,7,5.765411765,0,0,"I was screwing around, waiting for Mac OS X disks to arrive to perform a final install."
3387,3D1TUISJWHZ3X38ICFUZ8CHKEQNUID,3.8,4.6,5,44,283,67.04545455,4.977272727,54.54545455,16.27906977,20.51282051,1.923076923,34.61538462,16.27906977,22,3.53,7.8881,6.51,20.73,0,27,17.24,30,12.86,13,9.425179487,1,8,"i was searching to include this function with nautilus but imho it required knowledge of nautilus events :/ , the temporary solution is to make the following script and place it in /home/yourname/.gnome2/nautilus-script : more sympathetic with zenity ( sudo aptitude install zenity )"
3388,3XUSYT70IS0696GGMUF4S8D06WCD0S,3,3.4,5,16,93,40.625,4.4375,62.5,11.11111111,0,1.4375,33.33333333,11.11111111,7.2,1.15,5.1483,72.16,11.4,0,9.6,7.83,11,13.31,8,4.7075,0,4,"I was using Hoary (5.04), I just upgraded to Breezy (5.10) through aptitude several days ago."
3389,3DFYDSXB2VZZSESOUXFZKDWKR5CUJP,3.4,3.2,4.2,20,106,45,6.25,70,5,15,1.35,5,5,8.7,1.28,6.0877,68.1,12,0,9.1,7.66,12,10.16,9,5.379,0,8,I was wondering if anyone could help me to get antialiasing to work when using gl2 video ouput in mplayer.
3390,351S7I5UG8VMXO8FXW3D6I4QJ9KNJR,3.4,3.2,4,21,112,57.14285714,8.904761905,61.9047619,0,0,1.523809524,5.263157895,0,10.3,1.35,5.9116,58.62,14.11,0,9.7,7.83,13.5,8.44,10,5.847619048,0,8,I was wondering if anyone here has any experience getting a printer to work that is connected to a print server.
3391,3ZTE0JGGCDRH7V2LOJM4Y3R0JZFOCS,3.6,4.4,4.2,12,56,54.16666667,7.583333333,58.33333333,8.333333333,0,1.083333333,9.090909091,8.333333333,2.1,0.66,5.2022,101.6,4.8,0,2.2,3.12,5,5.55,5,3.247666667,0,4,I went straight to Firefox and was able to print a page!
3392,3X878VYTIDHHP1UWYZV3VNQ8QNYF75,3.8,3.6,4.4,20,95,72.5,7.05,45,5,5,1.15,0,5,6.4,1.12,5.8613,85.02,8,0,6.5,4.47,9,7.79,8,4.519,0,8,I went there with a friend of mind who comes from Poland every year to work at a local subshop.
3393,39KV3A5D176QT6ZI4JV22M9NFDS7SG,3.2,3.6,3.4,9,85,61.11111111,3.777777778,66.66666667,6.666666667,55.55555556,2.111111111,0,6.666666667,12.7,1.12,6.0208,20.04,8.04,0,22.8,25.43,7.5,14.61,13,6.885777778,0,2,I went to debian and downloaded:  mol-driver-linux mol-driver-macosx mol-driver-macos
3394,3WGCNLZJKE76GV1YIDJ46DWABOID1V,4,5.4,4.8,46,223,67.39130435,6.782608696,50,6.25,2.173913043,1.195652174,0,6.25,4.5,2.61,7.5939,89.79,7.86,7.8,4.5,3.41,7.333333333,6.45,8,3.561869565,3,1,"""I went to get out of bed to go to the toilet, which was down the other end of the flat. I couldn't get further than putting my legs over the bed. It's no respecter of age,"" she said in a 2006 interview with ABC television."
3395,334ZEL5JX5EXECRHL5C4D8VI522SOR,2.8,3,5,15,74,50,6.266666667,53.33333333,6.25,6.666666667,1.266666667,11.11111111,6.25,5.6,0.88,5.172,81.63,8.67,0,4.9,4.17,7.5,7.54,8,3.527333333,0,1,"I went to see him and he was bare-tail, absolutely naked in that damn bed."
3396,31GN6YMHLOR5JL0JCR3EU284840WS6,3,4.4,4.2,19,105,52.63157895,2.263157895,57.89473684,10.52631579,0,1.315789474,9.523809524,10.52631579,7.2,1.28,5.4774,77.57,11.81,0,9.6,7.43,11.5,7.9,8,4.875894737,0,9,"""I will not say anything that could [put] any of my British colleagues in a difficult position,"" he said."
3397,3J6BHNX0U8RH88EXFH3P7X43YYKNKQ,4,5,4.2,20,105,65,5.9,60,0,0,1.35,4.545454545,0,8.7,1.26,4.9859,68.1,10,0,8.8,7.37,12,8.58,9,4.519,4,5,I will spend two nights in Detroit with family and Monday morning we will leave for Niagara Falls at 9am.
3398,3S8A4GJRD22NHY2HF4VF7VTYJ62V6A,2.8,3.6,3.6,30,139,61.66666667,5,46.66666667,6.666666667,3.333333333,1.2,12.90322581,6.666666667,10.3,1.62,6.1886,74.87,12,0,10.9,4.02,15,7.76,11,5.929,0,2,"I will use this for sure, but I also wonder if there is any way to map the eject -t command to the keyboard or make an Applet or something?"
3399,35F6NGNVM7IR86CXTJ0SCR59HW67T5,3.2,3.6,5,15,71,66.66666667,3.933333333,53.33333333,20,0,1.266666667,6.666666667,20,5.6,0.84,5.5869,81.63,8.67,0,4,3.76,7.5,6.49,6,4.100666667,3,9,I wish I could say the same for the more senior people in the Pentagon.
3400,3W9XHF7WGJUF3LJHCDP1GWAVNG6KTO,2.6,2.4,5,11,55,36.36363636,5.545454545,45.45454545,0,0,1,0,0,0.5,0.66,4.9521,111.07,4.4,0,3.3,3.17,4.5,5.62,4,2.39,0,6,"""I wish they caught me six years ago, eight years ago."""
3401,3TC2K6WK9F11OLN3K982P4SES3Z28V,3.2,4.2,3.6,22,125,68.18181818,2.363636364,54.54545455,13.04347826,0,1.454545455,9.090909091,13.04347826,10.7,1.53,6.0219,57.61,12.44,0,11.8,9.11,13,7.6,12,5.504636364,0,4,"I, with great sadness, deleted my Ubuntu partition over a year ago because I couldn't connect to the internet with this card."
3402,3GVPRXWRPGT1ZSWMZ71OYK306FQI7Z,3.6,3.4,4.2,28,138,60.71428571,3.5,50,3.571428571,7.142857143,1.285714286,5.263157895,3.571428571,10.7,1.63,6.1121,68.44,11.2,0,11.2,5.17,14,10.66,11,6.937,1,8,"I wonder if, when the data comes off the wireless at a higher rate than the DTE rate, it simply flushes it, causing the pppd to freak out."
3403,3OPLMF3EU4MSSEWF0HFQMXHINYPNLT,3.8,3.2,3.4,9,53,61.11111111,3.222222222,55.55555556,0,11.11111111,1.555555556,0,0,6.8,0.66,5.4284,62.34,8.04,0,6.6,7.39,4.5,9.35,7,4.974666667,3,5,"""I worried every time,"" Madoff said in the interview."
3404,3XEIP58NLZMM93AY35QKHKORXCWZLL,3.8,4.6,3.6,14,78,50,6,42.85714286,0,7.142857143,1.214285714,0,0,4,0.95,5.6774,91.11,5.6,0,7.4,6.14,6,6.59,6,4.041571429,0,5,"""I worry about them,"" said Mardiana, who, like the brothers, goes by one name."
3405,33J5JKFMK5XWF7JIA337U5I6SNLQ35,2.4,3,3.8,11,54,59.09090909,2.363636364,54.54545455,10,0,1.5,11.11111111,10,6,0.65,5.9328,69.79,8,0,4.3,5.6,5.5,7.29,6,3.969,0,0,I would be very grateful for the info from insiders :)
3406,3OEWW2KGQIARCN8ZOFHFI99I4ZRODS,2,4.2,3.6,28,141,46.42857143,6.178571429,60.71428571,0,14.28571429,1.321428571,15.38461538,0,10.7,1.67,6.631,68.44,12.63,0,11.7,6.22,16,8.97,9,6.322714286,2,8,"I would do an install with BootCamp so you can keep you OS X install while you test the Linux waters, or try Parallels and run them together."
3407,31SIZS5W58EOY94KLT43C3LMY10RQ9,4,3.4,3.4,26,126,40.38461538,5.615384615,57.69230769,10.71428571,0,1.153846154,13.04347826,10.71428571,8.7,1.48,6.2063,78.93,10.4,0,9.8,4.01,13,6.14,10,4.835769231,1,3,"""I would expect the globe to pick up, because I don't think it can go any lower than it's been during the last year,"" he said."
3408,3RKHNXPHGVVU3YY6CIFBLSWX6UDKUF,3,2.6,4,11,58,45.45454545,3.454545455,72.72727273,18.18181818,0,1.363636364,27.27272727,18.18181818,5.2,0.71,5.6739,77.23,8.04,0,4.6,6.3,5.5,7.05,6,3.953636364,0,3,I would like music and nice but not too formal atmosphere.
3409,37ZQELHEQZXCYWE00TG5MAW7N3FNMV,3.6,3.8,3.8,15,71,60,4.666666667,60,26.66666667,6.666666667,1.2,13.33333333,26.66666667,4.4,0.84,5.5444,90.09,8.67,0,4,3.76,7.5,8.59,4,4.100666667,1,8,I would like to adapt it to use with a generic external usb hard drive.
3410,3SBX2M1TKCMHX32MAH8Q4AAC6NHQ4Q,2.6,3,3.6,9,40,55.55555556,2.666666667,44.44444444,0,0,1.111111111,0,0,0.9,0.47,5.5507,104.64,3.6,0,-0.3,0.9,3.5,0.45,1,2.108,0,7,I would like to Bump this for an answer!
3411,3VADEH0UHBWFZC3I05PJ2808F7YSP8,3.2,3.6,3.2,15,65,70,4,46.66666667,0,0,1.066666667,8.333333333,0,3.2,0.75,5.7129,98.55,6,0,2.1,1.44,6.5,6.49,6,2.954,3,7,I would like to cover Maid of the Mist and the Cave of the Winds?
3412,3K3G488TR17ZTM6MOMR092GQ6JCQ5V,3,3.4,5,9,54,44.44444444,3.666666667,55.55555556,11.11111111,0,1.555555556,0,11.11111111,6.8,0.68,5.6636,62.34,8.04,0,7.1,9.94,4.5,7.59,8,4.019111111,0,3,I would like to experience something special with him.
3413,3H4IKZHALAHIGEZ0CUV5ZPL7STPNNV,3.4,2.8,4.8,10,46,25,2.5,30,0,0,1.3,0,0,3.7,0.54,5.4788,86.71,8,0,1,2.12,5,5.71,6,3.109,2,7,I would like to introduce you to myself and I.
3414,3GONHBMNHUX6FLSJ3HRZHX3GXHMZMN,3.4,2.8,4.4,14,82,57.14285714,5.928571429,71.42857143,20,0,1.642857143,40,20,8.8,1.01,5.4515,57.27,14.17,0,8.8,9.45,9,8.84,9,5.270142857,0,9,"I wouldn't take a car into Manhattan, the parking is difficult and very expensive."
3415,3BAWBGQGYKY6LYGMYE07D9TUEHMV79,2.6,4.2,5,16,89,46.875,4.1875,62.5,5.882352941,0,1.4375,16.66666667,5.882352941,7.2,1.09,5.786,72.16,8.9,0,8.4,8.52,8,8.38,9,4.7075,1,9,I wouldn't think that trial and error incrementing it by 1 each time would hurt anything.
3416,3J9L0X0VDELNE64K3L3ND73EGGC9W9,4,4.2,5.8,13,76,50,6.846153846,61.53846154,15.38461538,0,1.538461538,33.33333333,15.38461538,7.2,0.94,5.6503,66.74,11.35,0,8.2,9.96,8.5,7.93,8,4.656615385,0,0,I would recommend staying as close to Cooperstown as possible for one night.
3417,324N5FAHSWAUGDN6H8PGHEYGK1MKV4,3.2,4.4,4.2,16,65,37.5,3.5,62.5,11.76470588,0,1,30.76923077,11.76470588,2.4,0.73,5.5017,106,6.4,0,1.3,-1.29,7,5.42,7,3.095,1,3,"I would say it is a $10 cab ride, or so, but don't know for sure."
3418,3XDJY5RK5RK9PW93RQSVEB7198N4U9,3.6,4.8,4,16,83,59.375,6.375,50,11.76470588,0,1.25,7.142857143,11.76470588,6,1,6.5658,80.62,8.9,0,6.6,5.97,8,7.39,6,4.17,1,0,"I wound up getting it working, though not at the full speed the thing's capable of."
3419,3I01FDIL6L7D5GJU1HJIBW6F3UWD2C,3.4,3.4,3.8,10,44,70,6,60,18.18181818,0,1.1,0,18.18181818,1.3,0.51,5.3178,103.63,4,0,0.1,-0.21,4,0.5,1,2.249,0,8,"I wrote a full how-to in a new thread, here:"
3420,3MA5N0ATTBA7V2NB7IUC3GHURAOKWE,4.8,4.2,3.4,7,69,71.42857143,4.428571429,100,9.090909091,28.57142857,2.285714286,0,9.090909091,14.3,0.91,6.1078,5.15,8.51,0,23.8,25.64,3.5,17.52,0,5.511714286,0,0,I wrote a little HOWTO here:  http://erikstambaugh.com/gprshowto.html
3421,3ZUE82NE090LPFZF84N99NM3174F8S,5,5.6,4.8,21,128,59.52380952,5.142857143,57.14285714,9.523809524,0,1.523809524,20,9.523809524,10.3,1.59,6.1562,58.62,12.21,0,13.3,11.14,12.5,9.19,13,6.257142857,3,3,"Jackson, the perfectionist, did not have final control of this product and that, in itself, would have been unacceptable to him."
3422,3FJ2RVH25Y512Q6DP1EGP0NPC9H29K,3.6,4,4.2,13,76,88.46153846,1.846153846,61.53846154,0,7.692307692,1.307692308,37.5,0,4.8,0.94,5.3745,83.66,5.2,0,8.2,9.03,5.5,10.35,6,5.318153846,0,0,"Jacob Minkoff, of the studio Naughty Dog, explained its origin with a laugh."
3423,31ODACBENTE0ZO4X0I482DQIK3KSQZ,5.4,5,3.6,15,95,86.66666667,2.666666667,73.33333333,6.666666667,0,1.333333333,0,6.666666667,5.6,1.19,5.6881,81.63,6,0,11.5,11.88,6.5,11.75,12,5.247333333,0,0,"Jeff Downing, a lawyer from Oak Forest, wants a third HPD storefront, preferably along Antoine."
3424,3XBYQ44Z6O36YLDY1R84474QANEWTV,4.2,4.4,4.2,18,117,69.44444444,5.833333333,83.33333333,10.52631579,0,1.388888889,14.28571429,10.52631579,8,1.47,5.6629,70.13,9.42,0,13.8,12.06,9,13.3,14,5.765888889,0,5,"Jeff Downing, a lawyer running in District A, says drainage needs a serious, studied approach, not ""quick Band-Aids."""
3425,3I7SHAD35LVNVBMDKMZGQDAHNO9M7I,3.4,5.6,3.8,17,97,64.70588235,6.882352941,64.70588235,0,0,1.352941176,0,0,7.6,1.19,6.3657,71.14,6.8,0,9.5,9.05,8.5,10.05,10,5.259529412,1,3,Jenn Brown is making it known that she is an up-and-comer in the Hottie Sports Reporter Pantheon.
3426,3RKHNXPHGVVU3YY6CIFBLSWX6UCUKO,5.4,4.6,4.6,20,125,65,6.4,75,0,15,1.6,14.28571429,0,11.1,1.56,6.2215,51.18,10,0,13.5,12.59,13,10.94,13,6.239,0,9,"Jennifer Wiegandt Seidman she said holds out hope that her husband, Chief Petty Officer John Seidman, has managed to survive."
3427,3MWOYZD5WUN0YZZCD9VIEELCI3UNOA,3.8,5.4,5,23,139,67.39130435,1.434782609,60.86956522,0,4.347826087,1.347826087,0,0,8.7,1.72,6.0564,73.51,12.68,0,14,11.03,14.5,9.58,9,5.20373913,3,7,"Jim Hoft wrote that Clinton ""told the Pakistanis today that the democrats tax everything that moves"" and asserted that ""she's proud of it."""
3428,3PR3LXCWSEY2369ADQZ9FQHLPII9X2,4.8,5.2,2.8,19,121,76.31578947,3.421052632,73.68421053,5,5.263157895,1.421052632,9.090909091,5,8.3,1.51,6.2551,69.11,7.6,0,13.6,13.58,10.5,11.23,8,5.781157895,0,6,Jimmy Clausen wandered the Notre Dame sideline worry-free with the clock ticking down and a blowout victory minutes away.
